ID,Unnamed: 0,pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
3010,2180790,2180791,tcp,192.168.100.147,54771,192.168.100.3,80,5243,0.063834,39,2.959632,1,3.020202,100,0,0.412988,3.108457,1,DDoS,TCP
3011,2324246,2324247,tcp,192.168.100.147,3059,192.168.100.3,80,148707,1.416039,100,0,3,2.000091,100,0,0.323076,3.0866,1,DDoS,TCP
3012,2957386,2957387,udp,192.168.100.148,59200,192.168.100.3,80,66609,0.630446,27,2.765989,4,3.657571,100,0,0.729059,4.105328,1,DDoS,UDP
3013,3435103,3435104,udp,192.168.100.148,34019,192.168.100.3,80,20023,0.646213,25,2.754993,4,3.66835,100,0,0.728734,4.151839,1,DDoS,UDP
3014,236371,236372,tcp,192.168.100.150,48003,192.168.100.3,80,234895,0,46,0.223152,1,0.223152,46,0,4.48125,0.223152,1,DoS,TCP
3015,405141,405142,tcp,192.168.100.148,21434,192.168.100.6,80,141513,0.094304,65,0,1,0.055021,65,0.043435,0.138672,0.241862,1,DoS,TCP
3016,788692,788693,udp,192.168.100.149,33714,192.168.100.5,80,171416,2.113967,97,0,4,2.112872,97,0,0.209493,4.321943,1,DoS,UDP
3017,1643684,1643685,udp,192.168.100.149,24411,192.168.100.5,80,239943,1.704351,100,0,4,2.808926,100,0,0.279121,4.600857,1,DoS,UDP
3018,2958177,2958178,udp,192.168.100.150,28378,192.168.100.3,80,67400,0.941866,59,2.036368,4,3.368334,100,0,0.494962,4.042381,1,DDoS,UDP
3019,2342801,2342802,tcp,192.168.100.150,46050,192.168.100.3,80,167262,0.08659,100,3.614589,3,3.701179,100,0,0.268987,3.787769,1,DDoS,TCP
3020,3518873,3518874,udp,192.168.100.149,64311,192.168.100.3,80,103793,1.005344,100,1.966933,4,3.388218,100,0,0.490789,4.131031,1,DDoS,UDP
3021,264259,264260,tcp,192.168.100.147,47241,192.168.100.7,80,623,0,100,0,3,0,100,0,0.125064,0,1,DoS,TCP
3022,634991,634992,udp,192.168.100.148,4384,192.168.100.6,80,17715,1.587338,100,0,4,2.744516,100,0,0.229797,3.811477,1,DoS,UDP
3023,1817638,1817639,tcp,192.168.100.150,37319,192.168.100.3,80,166398,0,73,0,3,0,100,0,0,0,1,DDoS,TCP
3024,488905,488906,tcp,192.168.100.150,58932,192.168.100.3,80,225279,0.01949,100,0.144327,1,0.163817,100,0.03732,0.111959,0.183307,1,DoS,TCP
3025,3339789,3339790,udp,192.168.100.150,965,192.168.100.3,80,186862,1.926077,66,0,4,2.723813,100,0,0.49083,4.102681,1,DDoS,UDP
3026,590925,590926,tcp,192.168.100.148,64468,192.168.100.6,80,65145,0.017653,100,0,1,0.010192,100,0,0.053132,0.040767,1,DoS,TCP
3027,1889117,1889118,tcp,192.168.100.148,63566,192.168.100.3,80,237877,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
3028,1551703,1551704,udp,192.168.100.148,5083,192.168.100.6,80,147961,1.741258,79,0,4,3.015727,79,0,0.24402,4.047848,1,DoS,UDP
3029,2227408,2227409,tcp,192.168.100.147,47652,192.168.100.3,80,51868,0.214982,76,2.678522,1,2.958902,100,0,0.405621,3.20091,1,DDoS,TCP
3030,1622566,1622567,udp,192.168.100.149,14812,192.168.100.5,80,218825,1.708408,100,0,4,2.810399,100,0,0.278907,4.619952,1,DoS,UDP
3031,1273848,1273849,udp,192.168.100.149,64924,192.168.100.5,80,132260,1.700511,100,0,4,2.077129,100,0,0.221276,3.686598,1,DoS,UDP
3032,2056998,2056999,tcp,192.168.100.148,22393,192.168.100.3,80,143605,1.903527,89,0,3,2.629781,100,0,0.270684,4.442981,1,DDoS,TCP
3033,3615601,3615602,tcp,192.168.100.147,46620,192.168.100.3,3306,21027,0,25,0.197682,6,0.197682,100,25.293148,30.351778,0.197682,1,Reconnaissance,Service_Scan
3034,3051250,3051251,udp,192.168.100.148,21142,192.168.100.3,80,160473,0.638208,85,2.750338,4,3.652895,100,0,0.729702,4.106625,1,DDoS,UDP
3035,1664855,1664856,tcp,192.168.100.148,5920,192.168.100.3,80,13615,0.047364,28,0.017483,1,0.064847,100,0.101989,0.305968,0.112211,1,DDoS,TCP
3036,1283861,1283862,udp,192.168.100.147,52715,192.168.100.7,80,142273,1.813676,87,0,4,1.480396,87,0,0.2012,3.772814,1,DoS,UDP
3037,3508168,3508169,udp,192.168.100.149,63145,192.168.100.3,80,93088,1.008375,100,1.961677,4,3.387221,100,0,0.42075,4.133052,1,DDoS,UDP
3038,2918686,2918687,udp,192.168.100.147,47543,192.168.100.3,80,27909,1.37555,100,1.957545,4,3.902804,100,0,1.024511,4.888896,1,DDoS,UDP
3039,918734,918735,udp,192.168.100.150,37943,192.168.100.3,80,39301,1.793613,100,0,4,3.587172,100,0,0.446818,4.492132,1,DoS,UDP
3040,2656742,2656743,udp,192.168.100.148,7623,192.168.100.3,80,28126,0.316687,86,3.476711,4,3.924452,100,0,0.598978,4.1574,1,DDoS,UDP
3041,398534,398535,tcp,192.168.100.148,18728,192.168.100.6,80,134906,0.09305,32,0,1,0.054577,32,0.044152,0.140643,0.238794,1,DoS,TCP
3042,761150,761151,udp,192.168.100.147,51850,192.168.100.7,80,143874,1.516028,97,0,4,2.524815,97,0,0.352306,4.780033,1,DoS,UDP
3043,1971747,1971748,tcp,192.168.100.147,25616,192.168.100.3,80,58354,0.29083,93,2.958462,3,3.363679,100,0,0.295048,3.627305,1,DDoS,TCP
3044,2380328,2380329,tcp,192.168.100.148,36518,192.168.100.3,80,204789,1.523872,42,0,3,2.149984,100,0,0.316107,3.353261,1,DDoS,TCP
3045,1754709,1754710,tcp,192.168.100.149,23801,192.168.100.3,80,103469,0,57,0,3,0,100,0,0.09526,0,1,DDoS,TCP
3046,3451393,3451394,udp,192.168.100.150,62518,192.168.100.3,80,36313,0.973926,21,2.001252,4,3.378591,100,0,0.493667,4.068159,1,DDoS,UDP
3047,230721,230722,tcp,192.168.100.150,45612,192.168.100.3,80,229245,0,93,0.204813,1,0.204813,93,0,4.882503,0.204813,1,DoS,TCP
3048,2029723,2029724,tcp,192.168.100.150,39947,192.168.100.3,80,116330,0.080177,78,4.034207,3,4.114371,100,0,0.20664,4.194536,1,DDoS,TCP
3049,2291007,2291008,tcp,192.168.100.147,60154,192.168.100.3,80,115468,0.135613,44,2.885071,1,3.036634,100,0,0.40777,3.214193,1,DDoS,TCP
3050,1740914,1740915,tcp,192.168.100.147,31841,192.168.100.3,80,89674,2.226502,62,0.15158,1,2.378082,100,0,0.206212,4.604584,1,DDoS,TCP
3051,1493257,1493258,udp,192.168.100.147,43398,192.168.100.7,80,89515,1.572387,73,0,4,2.723434,73,0,0.246297,3.639441,1,DoS,UDP
3052,1798875,1798876,tcp,192.168.100.148,41338,192.168.100.3,80,147635,0,46,0,3,0,100,0,0,0,1,DDoS,TCP
3053,166008,166009,tcp,192.168.100.150,28313,192.168.100.3,80,164532,0.028303,100,0.101634,1,0.129937,100,0.035744,0.107231,0.15824,1,DoS,TCP
3054,754119,754120,udp,192.168.100.147,50195,192.168.100.7,80,136843,1.527113,100,0,4,2.52343,100,0,0.351152,4.81899,1,DoS,UDP
3055,1327677,1327678,udp,192.168.100.148,61742,192.168.100.6,80,186089,1.845129,100,0,4,3.171679,100,0,0.1879,4.598837,1,DoS,UDP
3056,249469,249470,tcp,192.168.100.150,59550,192.168.100.3,80,247993,0,100,0.187342,1,0.187342,100,0,5.337831,0.187342,1,DoS,TCP
3057,110358,110359,tcp,192.168.100.148,33786,192.168.100.6,80,108882,0.006705,100,0,3,0.003353,100,0,0.129857,0.016763,1,DoS,TCP
3058,3387673,3387674,udp,192.168.100.149,17084,192.168.100.3,80,234746,1.935614,100,0,4,2.736868,100,0,0.484661,4.150789,1,DDoS,UDP
3059,838744,838745,udp,192.168.100.148,54378,192.168.100.6,80,221468,1.581918,100,0,4,2.735878,100,0,0.257967,3.78882,1,DoS,UDP
3060,436317,436318,tcp,192.168.100.148,32390,192.168.100.6,80,172689,0.099217,33,0,1,0.056373,33,0.040762,0.13082,0.253596,1,DoS,TCP
3061,2354359,2354360,tcp,192.168.100.148,28515,192.168.100.3,80,178820,1.531562,100,0,3,2.159744,100,0,0.31273,3.381569,1,DDoS,TCP
3062,2619434,2619435,tcp,192.168.100.147,48293,192.168.100.3,80,181748,0.12738,51,0,1,0.179715,100,0.058166,0.137433,0.28031,1,DDoS,TCP
3063,993931,993932,udp,192.168.100.147,54438,192.168.100.7,80,114498,0.962843,94,0,4,2.152699,94,0,0.367311,2.598112,1,DoS,UDP
3064,516697,516698,tcp,192.168.100.150,21139,192.168.100.3,80,253071,0,100,0.179441,1,0.179441,100,0,5.572862,0.179441,1,DoS,TCP
3065,2215884,2215885,tcp,192.168.100.150,17140,192.168.100.3,80,40344,0.077675,22,3.590244,3,3.667913,100,0,0.270041,3.745583,1,DDoS,TCP
3066,576660,576661,tcp,192.168.100.149,52534,192.168.100.5,80,50879,0,100,0,3,0,100,0,0.055004,0,1,DoS,TCP
3067,1288290,1288291,udp,192.168.100.149,1618,192.168.100.5,80,146702,1.770013,100,0,4,2.147265,100,0,0.22095,4.022306,1,DoS,UDP
3068,1045650,1045651,udp,192.168.100.150,9042,192.168.100.3,80,166217,1.788974,100,0,4,3.577759,100,0,0.446596,4.486248,1,DoS,UDP
3069,423295,423296,tcp,192.168.100.147,28850,192.168.100.7,80,159667,1.810747,97,0,3,1.045435,97,0,0.17722,4.181741,1,DoS,TCP
3070,437048,437049,tcp,192.168.100.148,32575,192.168.100.6,80,173420,0.08949,100,0,1,0.05263,100,0.040684,0.130688,0.229727,1,DoS,TCP
3071,2741423,2741424,udp,192.168.100.147,55381,192.168.100.3,80,112807,0.050516,100,3.898478,4,3.969901,100,0,0.852784,4.006552,1,DDoS,UDP
3072,3095543,3095544,udp,192.168.100.148,39693,192.168.100.3,80,204766,1.280971,81,1.389829,4,3.201388,100,0,0.729002,4.111603,1,DDoS,UDP
3073,1913549,1913550,tcp,192.168.100.148,47698,192.168.100.3,80,149,0.095649,100,3.359225,3,3.467818,100,0,0.343564,3.591956,1,DDoS,TCP
3074,29461,29462,tcp,192.168.100.147,22543,192.168.100.7,80,27985,0,100,0,3,0,100,0,0.094759,0,1,DoS,TCP
3075,2740675,2740676,udp,192.168.100.147,55209,192.168.100.3,80,112059,0.045963,100,3.911257,4,3.976264,100,0,0.852012,4.009455,1,DDoS,UDP
3076,813003,813004,udp,192.168.100.149,39310,192.168.100.5,80,195727,2.111662,78,0,4,2.110795,78,0,0.213788,4.307156,1,DoS,UDP
3077,1910914,1910915,tcp,192.168.100.150,265,192.168.100.3,80,259674,0,100,0,3,0,100,0,0,0,1,DDoS,TCP
3078,1648080,1648081,udp,192.168.100.149,26311,192.168.100.5,80,244339,1.705126,100,0,4,2.810792,100,0,0.279204,4.60222,1,DoS,UDP
3079,724356,724357,udp,192.168.100.150,25650,192.168.100.3,80,107080,1.864922,100,0,4,3.717823,100,0,0.392407,4.888257,1,DoS,UDP
3080,1933713,1933714,tcp,192.168.100.150,17965,192.168.100.3,80,20317,2.205594,100,0,3,2.205594,100,0,0.136149,4.411187,1,DDoS,TCP
3081,109259,109260,tcp,192.168.100.149,21424,192.168.100.5,80,107783,0,100,0,3,0,100,0,0.106592,0,1,DoS,TCP
3082,3410289,3410290,udp,192.168.100.150,33414,192.168.100.3,80,257362,1.92855,100,0,4,2.727372,100,0,0.490699,4.097502,1,DDoS,UDP
3083,508286,508287,tcp,192.168.100.150,12747,192.168.100.3,80,244660,0,100,0.172273,1,0.172273,100,0,5.80474,0.172273,1,DoS,TCP
3084,3495965,3495966,udp,192.168.100.150,4704,192.168.100.3,80,80885,0.913243,91,2.130222,4,3.421743,100,0,0.489024,4.069125,1,DDoS,UDP
3085,3590639,3590640,tcp,192.168.100.150,45115,192.168.100.7,6901,13427,0,100,0.000785,1,0.000785,100,0,0,0.000785,1,Reconnaissance,OS_Fingerprint
3086,2652148,2652149,udp,192.168.100.148,5465,192.168.100.3,80,23532,0.316184,100,3.480597,4,3.927536,100,0,0.598417,4.163006,1,DDoS,UDP
3087,3132504,3132505,udp,192.168.100.150,65318,192.168.100.3,80,241727,1.897909,84,0,4,2.684046,100,0,0.494498,4.029558,1,DDoS,UDP
3088,1247027,1247028,udp,192.168.100.147,38461,192.168.100.7,80,105439,1.818029,100,0,4,2.224611,100,0,0.213191,3.848703,1,DoS,UDP
3089,1391627,1391628,udp,192.168.100.149,38803,192.168.100.5,80,250040,1.672249,100,0,4,2.041645,100,0,0.256757,3.644358,1,DoS,UDP
3090,3247452,3247453,udp,192.168.100.147,15379,192.168.100.3,80,94525,1.413553,69,1.982982,4,3.981945,100,0,1.003257,4.999088,1,DDoS,UDP
3091,565725,565726,tcp,192.168.100.147,20150,192.168.100.7,80,39944,0,49,0,3,0,49,0,0.069224,0,1,DoS,TCP
3092,729274,729275,udp,192.168.100.148,29895,192.168.100.6,80,111998,1.551078,53,0,4,2.686497,53,0,0.237772,3.590318,1,DoS,UDP
3093,116525,116526,tcp,192.168.100.147,47004,192.168.100.7,80,115049,0,100,0,3,0,100,0,0.127374,0,1,DoS,TCP
3094,1891206,1891207,tcp,192.168.100.150,55397,192.168.100.3,80,239966,0,30,0,3,0,100,0,0,0,1,DDoS,TCP
3095,3401632,3401633,udp,192.168.100.150,29186,192.168.100.3,80,248705,1.927268,100,0,4,2.725549,100,0,0.490691,4.097234,1,DDoS,UDP
3096,3635725,3635726,tcp,192.168.100.148,48968,192.168.100.5,49159,12050,0,100,0.003583,1,0.003583,100,0,0,0.003583,1,Reconnaissance,Service_Scan
3097,770698,770699,udp,192.168.100.149,29735,192.168.100.5,80,153422,2.11082,100,0,4,2.109357,100,0,0.206632,4.329807,1,DoS,UDP
3098,3553801,3553802,udp,192.168.100.147,42661,192.168.100.3,80,138721,1.878811,100,0.983418,4,3.640427,100,0,0.928368,4.9803,1,DDoS,UDP
3099,1160597,1160598,udp,192.168.100.150,28194,192.168.100.3,80,19009,1.668461,100,0,4,3.44932,100,0,0.458036,4.891389,1,DoS,UDP
3100,322210,322211,tcp,192.168.100.147,64502,192.168.100.7,80,58581,0,100,0,3,0,100,0,0.115795,0,1,DoS,TCP
3101,1885567,1885568,tcp,192.168.100.148,62461,192.168.100.3,80,234327,0,100,0.290145,1,0.290145,100,0,3.446553,0.290145,1,DDoS,TCP
3102,3569700,3569701,udp,192.168.100.150,24476,192.168.100.3,80,154620,0.629699,100,2.719776,4,3.610304,100,0,0.469911,4.05585,1,DDoS,UDP
3103,1386513,1386514,udp,192.168.100.149,33708,192.168.100.5,80,244926,1.692396,100,0,4,2.062559,100,0,0.25223,3.743084,1,DoS,UDP
3104,737351,737352,udp,192.168.100.150,30118,192.168.100.3,80,120075,0.1251,90,4.454623,4,4.623052,90,0,0.390257,4.760611,1,DoS,UDP
3105,313261,313262,tcp,192.168.100.149,6186,192.168.100.5,80,49632,2.084133,100,0,3,1.203275,100,0,0.132284,4.813099,1,DoS,TCP
3106,1556234,1556235,udp,192.168.100.147,60494,192.168.100.7,80,152492,1.567434,100,0,4,2.714857,100,0,0.246845,3.629358,1,DoS,UDP
3107,2348676,2348677,tcp,192.168.100.148,27012,192.168.100.3,80,173137,1.533757,29,0,3,2.161118,100,0,0.312045,3.402277,1,DDoS,TCP
3108,3620915,3620916,tcp,192.168.100.148,2108,192.168.100.3,1,1919,0,34,0.000054,1,0.000054,99,0,0,0.000054,1,Reconnaissance,Service_Scan
3109,1319440,1319441,udp,192.168.100.150,5417,192.168.100.3,80,177852,1.753999,100,0,4,3.061452,100,0,0.467267,4.922054,1,DoS,UDP
3110,578156,578157,tcp,192.168.100.149,53267,192.168.100.5,80,52375,0.044037,56,0,1,0.055135,56,0.055284,0.054851,0.107783,1,DoS,TCP
3111,497182,497183,tcp,192.168.100.150,1636,192.168.100.3,80,233556,0,100,0.178212,1,0.178212,100,0,5.611294,0.178212,1,DoS,TCP
3112,2704589,2704590,udp,192.168.100.148,29418,192.168.100.3,80,75973,0.330788,34,3.431862,4,3.899642,100,0,0.608092,4.137784,1,DDoS,UDP
3113,3403035,3403036,udp,192.168.100.149,25151,192.168.100.3,80,250108,1.939355,87,0,4,2.742061,100,0,0.484582,4.16285,1,DDoS,UDP
3114,1658900,1658901,tcp,192.168.100.147,6915,192.168.100.3,80,7660,0.103528,45,0.011617,1,0.115146,100,0.110343,0.323229,0.218674,1,DDoS,TCP
3115,1412791,1412792,udp,192.168.100.150,28532,192.168.100.3,80,9049,1.919537,100,0,4,3.487412,100,0,0.533295,4.822454,1,DoS,UDP
3116,2306824,2306825,tcp,192.168.100.150,39981,192.168.100.3,80,131285,0.079844,100,3.607933,3,3.687778,100,0,0.27004,3.767622,1,DDoS,TCP
3117,1601287,1601288,udp,192.168.100.148,29733,192.168.100.6,80,197546,0.019531,89,3.996898,4,4.024125,89,0,0.247837,4.041389,1,DoS,UDP
3118,2065531,2065532,tcp,192.168.100.148,25849,192.168.100.3,80,152138,1.8973,44,0,3,2.630992,100,0,0.271257,4.402593,1,DDoS,TCP
3119,1807155,1807156,tcp,192.168.100.148,43496,192.168.100.3,80,155915,0,59,0.190241,1,0.190241,100,0,5.256491,0.190241,1,DDoS,TCP
3120,2286214,2286215,tcp,192.168.100.148,8968,192.168.100.3,80,110675,1.565181,90,0,3,2.208216,100,0,0.305893,3.444697,1,DDoS,TCP
3121,2024142,2024143,tcp,192.168.100.150,39079,192.168.100.3,80,110749,0.159436,83,4.04651,1,4.205939,100,0,0.27495,4.365369,1,DDoS,TCP
3122,443279,443280,tcp,192.168.100.148,34493,192.168.100.6,80,179651,0.077304,100,0,1,0.045542,100,0.04021,0.129347,0.198483,1,DoS,TCP
3123,36803,36804,tcp,192.168.100.147,26281,192.168.100.7,80,35327,0,62,0,3,0,62,0,0.093717,0,1,DoS,TCP
3124,1337809,1337810,udp,192.168.100.148,1154,192.168.100.6,80,196221,2.068273,48,0,4,2.067652,48,0,0.178699,4.206984,1,DoS,UDP
3125,2778166,2778167,udp,192.168.100.148,47974,192.168.100.3,80,149550,1.417291,100,1.374271,4,3.363677,100,0,0.622657,4.569961,1,DDoS,UDP
3126,2560083,2560084,tcp,192.168.100.147,28659,192.168.100.3,80,122397,0,46,0,3,0,100,0,0.072729,0,1,DDoS,TCP
3127,2287661,2287662,tcp,192.168.100.148,9833,192.168.100.3,80,112122,1.620772,100,0,1,2.27556,100,0,0.382409,3.651509,1,DDoS,TCP
3128,1771737,1771738,tcp,192.168.100.148,34717,192.168.100.3,80,120497,0,100,0,3,0,100,0,0.100795,0,1,DDoS,TCP
3129,1922664,1922665,tcp,192.168.100.150,25028,192.168.100.3,80,9264,2.097116,48,0,1,1.482885,100,0,0.203789,4.448656,1,DDoS,TCP
3130,2847716,2847717,udp,192.168.100.150,47232,192.168.100.3,80,219100,0.437906,100,4.036066,4,4.473975,100,0,0.45578,4.911884,1,DDoS,UDP
3131,2624149,2624150,tcp,192.168.100.147,48987,192.168.100.3,80,186463,0.804509,100,0,1,0.568874,100,0.585953,0.138335,1.706621,1,DDoS,TCP
3132,2740345,2740346,udp,192.168.100.149,14201,192.168.100.3,80,111729,2.086131,51,0,4,2.925751,100,0,0.389157,4.717111,1,DDoS,UDP
3133,890821,890822,udp,192.168.100.150,31150,192.168.100.3,80,11388,1.796408,50,0,4,3.592732,50,0,0.44673,4.502353,1,DoS,UDP
3134,3101028,3101029,udp,192.168.100.148,41855,192.168.100.3,80,210251,1.281094,84,1.387769,4,3.199505,100,0,0.729221,4.108814,1,DDoS,UDP
3135,110388,110389,tcp,192.168.100.148,33840,192.168.100.6,80,108912,0.076891,100,0,1,0.04413,100,0.052448,0.129775,0.196799,1,DoS,TCP
3136,1187279,1187280,udp,192.168.100.147,3904,192.168.100.7,80,45691,0.75046,100,2.049497,4,3.327504,100,0,0.21764,3.977129,1,DoS,UDP
3137,1657479,1657480,tcp,192.168.100.147,6167,192.168.100.3,80,6239,0.100936,82,0.008941,1,0.109876,100,0.111444,0.326657,0.210812,1,DDoS,TCP
3138,1661839,1661840,tcp,192.168.100.148,4388,192.168.100.3,80,10599,0,75,0,3,0,100,0,0.103595,0,1,DDoS,TCP
3139,653572,653573,udp,192.168.100.148,13217,192.168.100.6,80,36296,1.575118,81,0,4,2.725852,81,0,0.230695,3.740294,1,DoS,UDP
3140,1819574,1819575,tcp,192.168.100.150,37796,192.168.100.3,80,168334,0,34,0.211129,1,0.211129,100,0,4.736441,0.211129,1,DDoS,TCP
3141,1691973,1691974,tcp,192.168.100.150,6807,192.168.100.3,80,40733,0.03791,27,0,1,0.03791,100,0,0.168329,0.07582,1,DDoS,TCP
3142,3029668,3029669,udp,192.168.100.147,21127,192.168.100.3,80,138891,1.366899,73,1.977169,4,3.910237,100,0,1.024855,4.884131,1,DDoS,UDP
3143,2763546,2763547,udp,192.168.100.147,60826,192.168.100.3,80,134930,0.774763,57,3.005191,4,3.973427,100,0,0.861848,4.901703,1,DDoS,UDP
3144,1570140,1570141,udp,192.168.100.147,63264,192.168.100.7,80,166398,0.038693,100,3.62698,4,3.656127,100,0,0.287486,3.722511,1,DoS,UDP
3145,2741974,2741975,udp,192.168.100.148,38890,192.168.100.3,80,113358,0.877109,100,2.757853,4,3.925219,100,0,0.619215,4.872116,1,DDoS,UDP
3146,1719521,1719522,tcp,192.168.100.150,13755,192.168.100.3,80,68281,0,44,0,3,0,100,0,0.085426,0,1,DDoS,TCP
3147,2861894,2861895,udp,192.168.100.150,54266,192.168.100.3,80,233278,0.318377,100,4.036512,4,4.354893,100,0,0.466376,4.673273,1,DDoS,UDP
3148,2273833,2273834,tcp,192.168.100.148,1937,192.168.100.3,80,98293,1.583538,100,0,3,2.234256,100,0,0.305854,3.483542,1,DDoS,TCP
3149,2561285,2561286,tcp,192.168.100.147,29015,192.168.100.3,80,123599,0.165461,94,0,1,0.165461,100,0.058157,0.120073,0.331122,1,DDoS,TCP
3150,3060595,3060596,udp,192.168.100.148,24396,192.168.100.3,80,169818,1.286477,30,1.377241,4,3.196591,100,0,0.729708,4.109109,1,DDoS,UDP
3151,262740,262741,tcp,192.168.100.150,1053,192.168.100.3,80,261316,0,100,0.149232,1,0.149232,100,0,6.700976,0.149232,1,DoS,TCP
3152,2541901,2541902,tcp,192.168.100.148,4851,192.168.100.3,80,104215,1.826133,63,0,1,1.423678,100,0.050838,0.118329,4.001529,1,DDoS,TCP
3153,3062536,3062537,udp,192.168.100.148,25185,192.168.100.3,80,171759,0.641021,100,2.748177,4,3.654706,100,0,0.729687,4.112022,1,DDoS,UDP
3154,371699,371700,tcp,192.168.100.147,17431,192.168.100.7,80,108070,1.774812,48,0,3,1.024688,48,0,0.17906,4.098752,1,DoS,TCP
3155,1086605,1086606,udp,192.168.100.147,9895,192.168.100.7,80,207172,0.533182,100,2.542457,4,2.847406,100,0,0.40634,3.912706,1,DoS,UDP
3156,176886,176887,tcp,192.168.100.148,51398,192.168.100.6,80,175410,0.015787,30,0,1,0.013821,30,0.042361,0.126966,0.038431,1,DoS,TCP
3157,1323517,1323518,udp,192.168.100.149,7181,192.168.100.5,80,181929,1.786358,35,0,4,2.160054,35,0,0.225973,4.117921,1,DoS,UDP
3158,2007515,2007516,tcp,192.168.100.150,35644,192.168.100.3,80,94122,0.106394,43,4.031935,3,4.138329,100,0,0.205951,4.244723,1,DDoS,TCP
3159,395934,395935,tcp,192.168.100.147,21992,192.168.100.7,80,132306,1.77286,91,0,3,1.023561,91,0,0.178567,4.094245,1,DoS,TCP
3160,1816830,1816831,tcp,192.168.100.147,49733,192.168.100.3,80,165590,2.128725,100,0.231318,1,2.360043,100,0,0.229393,4.488768,1,DDoS,TCP
3161,492377,492378,tcp,192.168.100.150,62332,192.168.100.3,80,228751,0,100,0.176783,1,0.176783,100,0,5.656652,0.176783,1,DoS,TCP
3162,3127183,3127184,udp,192.168.100.150,62777,192.168.100.3,80,236406,1.898156,84,0,4,2.684398,100,0,0.494662,4.027613,1,DDoS,UDP
3163,1917188,1917189,tcp,192.168.100.147,22428,192.168.100.3,80,3788,1.433679,88,0.168234,1,2.643751,100,0.05853,0.409708,3.639082,1,DDoS,TCP
3164,263011,263012,tcp,192.168.100.150,1302,192.168.100.3,80,261587,0,100,0.152241,1,0.152241,100,0,6.568532,0.152241,1,DoS,TCP
3165,1302225,1302226,udp,192.168.100.147,58215,192.168.100.7,80,160637,1.842475,100,0,4,3.053236,100,0,0.200069,4.946237,1,DoS,UDP
3166,579081,579082,tcp,192.168.100.148,61755,192.168.100.6,80,53300,0.024645,30,0,1,0.024554,30,0.017721,0.053159,0.052107,1,DoS,TCP
3167,898755,898756,udp,192.168.100.148,4684,192.168.100.6,80,19322,1.432783,78,0,4,2.865542,78,0,0.280359,3.587405,1,DoS,UDP
3168,3419888,3419889,udp,192.168.100.149,50220,192.168.100.3,80,4808,0.996062,70,1.987611,4,3.395718,100,0,0.489889,4.133457,1,DDoS,UDP
3169,1641938,1641939,udp,192.168.100.149,23625,192.168.100.5,80,238197,1.704355,92,0,4,2.809745,92,0,0.279289,4.599648,1,DoS,UDP
3170,2803114,2803115,udp,192.168.100.148,55298,192.168.100.3,80,174498,1.321139,31,1.368574,4,3.23665,100,0,0.641469,4.199479,1,DDoS,UDP
3171,34806,34807,tcp,192.168.100.147,25298,192.168.100.7,80,33330,0,100,0,3,0,100,0,0.093962,0,1,DoS,TCP
3172,91121,91122,tcp,192.168.100.150,13078,192.168.100.3,80,89645,0.045398,57,0.0612,1,0.106598,57,0.039249,0.117747,0.151996,1,DoS,TCP
3173,327336,327337,tcp,192.168.100.149,13036,192.168.100.5,80,63707,0,86,0,3,0,86,0,0.12718,0,1,DoS,TCP
3174,2945415,2945416,udp,192.168.100.147,54872,192.168.100.3,80,54638,1.369044,69,1.971349,4,3.907453,100,0,1.024212,4.882513,1,DDoS,UDP
3175,587671,587672,tcp,192.168.100.150,6189,192.168.100.3,80,61891,0.015108,37,0.115359,1,0.136665,37,0.040334,0.100835,0.148697,1,DoS,TCP
3176,1702762,1702763,tcp,192.168.100.150,9607,192.168.100.3,80,51522,0,100,0,3,0,100,0,0.084644,0,1,DDoS,TCP
3177,2964396,2964397,udp,192.168.100.147,59922,192.168.100.3,80,73619,1.368376,100,1.971509,4,3.90668,100,0,1.024222,4.878496,1,DDoS,UDP
3178,208566,208567,tcp,192.168.100.148,60841,192.168.100.6,80,207090,0.019778,100,0,1,0.015603,100,0.181787,0.136777,0.048394,1,DoS,TCP
3179,3012094,3012095,udp,192.168.100.147,12633,192.168.100.3,80,121317,1.367275,99,1.977832,4,3.911431,100,0,1.02488,4.885723,1,DDoS,UDP
3180,1236311,1236312,udp,192.168.100.150,47923,192.168.100.3,80,94723,1.826577,65,0,4,3.228856,65,0,0.461416,4.944476,1,DoS,UDP
